2,22046,1.3665,0.0098,1985.59
2,22248,1.3611,0.0098,1984.22
2,24425,1.3619,0.0099,1976.39
2,24542,1.3648,0.0099,1974.15
2,23242,1.3651,0.0099,1969.84
2,20939,1.3625,0.0099,1968.67
2,20287,1.364,0.0099,1979.85
2,25031,1.3628,0.0099,1982.52
2,21984,1.3575,0.0098,1983.94
2,23305,1.3541,0.0099,1981.8
2,25897,1.3535,0.0099,1979.91
2,18501,1.355,0.0099,1976.93
2,18386,1.3531,0.0099,1986.24
2,20612,1.3475,0.0099,1989.23
2,20448,1.3485,0.0099,1991.39
2,19971,1.3478,0.0098,1984.6
2,23384,1.3445,0.0098,1981.52
2,21797,1.3445,0.0098,1984.85
2,22092,1.3416,0.0098,1978.9
2,22160,1.3401,0.0097,1965.14
2,21585,1.3445,0.0098,1937.35
3,20609,1.3434,0.0098,1942.92
3,21073,1.3425,0.0098,1936.34
3,22471,1.3388,0.0098,1927.91
3,24516,1.3394,0.0098,1928.89
3,23126,1.3433,0.0098,1932.38
3,21388,1.3415,0.0098,1944.9
3,22551,1.3386,0.0098,1939.65
3,23725,1.3415,0.0098,1948.41
3,24887,1.3409,0.0098,1955.23
3,22725,1.3412,0.0098,1964.04
2,21867,1.34,0.0098,1971.99
2,24106,1.3366,0.0098,1982.57
2,26924,1.3327,0.0097,1988.57
2,22176,1.3289,0.0097,1994.76
2,21222,1.3298,0.0097,1993.54
2,19062,1.322,0.0096,2001.95
2,19596,1.3216,0.0096,2005.04
2,19625,1.3211,0.0096,2002.14
2,22229,1.3221,0.0097,1998.55
2,19838,1.3197,0.0096,2003.38
3,22901,1.3139,0.0096,2006.12
3,22113,1.3161,0.0095,2009.28
3,24968,1.3155,0.0095,2011.17
3,22368,1.2986,0.0096,2007.71
2,22751,1.2963,0.0095,2007.17
2,16169,1.2959,0.0094,2001.01
2,16616,1.2963,0.0094,1996.66
2,27367,1.2952,0.0094,1997.65
2,24097,1.298,0.0093,1996.74
2,23392,1.2982,0.0093,1987.18
2,21176,1.2995,0.0094,2002.28
2,27946,1.2982,0.0093,2010.74
2,21135,1.2931,0.0092,2012.34
2,20775,1.293,0.0092,2019.26
2,14984,1.2868,0.0092,2009.08
2,23489,1.2903,0.0092,1995.41
2,20675,1.2864,0.0092,1999.79
2,20757,1.2784,0.0092,1997.32
2,19512,1.2761,0.0092,1986.37
3,19660,1.2716,0.0092,1981.28
3,21073,1.2703,0.0092,1985.17
3,18636,1.264,0.0092,1971.44
3,18380,1.2698,0.0093,1952.32
3,20207,1.2676,0.0092,1971.19
2,25065,1.2677,0.0092,1977.84
2,22543,1.2683,0.0093,1962.36
2,24408,1.2749,0.0093,1970.36
2,24075,1.2792,0.0093,1967.68
2,19090,1.2716,0.0093,1936.98
2,22018,1.2762,0.0094,1912.09
2,25804,1.2769,0.0094,1898.71
2,23992,1.2886,0.0095,1874.18
2,24445,1.2847,0.0095,1876.01
2,21491,1.2837,0.0094,1898.16
2,23312,1.2817,0.0094,1905.03
2,22499,1.2841,0.0094,1942.45
2,20348,1.274,0.0094,1949.31
2,21036,1.2679,0.0093,1961.95
2,11147,1.2696,0.0093,1965.27
2,21632,1.2725,0.0093,1964.64
2,20173,1.2765,0.0093,1985.05
2,22081,1.2772,0.0093,1991.4
2,22855,1.264,0.0092,1999.4
2,22906,1.2618,0.0092,2018.19
2,26060,1.2517,0.0089,2024.46
2,20992,1.2578,0.0088,2015.98
2,20871,1.2568,0.0088,2023.77
2,24348,1.2535,0.0088,2031.61
2,24244,1.2471,0.0088,2034.26
2,22516,1.251,0.0088,2038.7
2,23156,1.25,0.0087,2041.28
2,25601,1.2499,0.0087,2040.33
2,26798,1.2492,0.0087,2046.18
2,23449,1.2548,0.0086,2042.22
2,25728,1.2578,0.0087,2043.07
2,28238,1.2546,0.0086,2056.08
2,25117,1.26,0.0086,2052.14
2,23707,1.2576,0.0085,2053.84
2,24577,1.2571,0.0085,2071.46
2,25545,1.2445,0.0085,2070.17
2,25985,1.2487,0.0085,2074.21
2,27929,1.2532,0.0085,2073.29
2,24830,1.2492,0.0085,2075.76
2,26508,1.2507,0.0085,2065.78
2,32744,1.2478,0.0085,2068.77
2,24990,1.2391,0.0084,2076.28
2,26370,1.2458,0.0084,2077.34
2,25043,1.2393,0.0084,2079.47
2,24899,1.2344,0.0083,2075.78
2,27224,1.2448,0.0085,2060.6
2,25421,1.2449,0.0085,2058.86
2,32162,1.2496,0.0085,2055.53
2,25383,1.2487,0.0085,2032.25
3,26094,1.2485,0.0085,2018.69
3,27622,1.2571,0.0087,2016.89
3,28350,1.2517,0.0086,2016.75
3,26969,1.2353,0.0085,2061.23
3,23574,1.2305,0.0084,2077.85
2,23172,1.2273,0.0084,2078.76
2,25504,1.2247,0.0083,2086.73
2,24192,1.2222,0.0083,2087.56
3,19605,1.2221,0.0083,2093.55
3,19477,1.2188,0.0084,2088.49
3,20017,1.2172,0.0084,2085.58
3,23092,1.2008,0.0084,2054.44
3,25041,1.1969,0.0085,2030.25
3,26987,1.1898,0.0084,2029.61
3,22546,1.1848,0.0084,2064.08
3,30439,1.1848,0.0084,2064.43
2,24861,1.1871,0.0085,2049.3
2,30086,1.186,0.0085,2056.93
2,35414,1.1846,0.0086,2018.4
2,26417,1.1795,0.0086,2021.35
2,26448,1.165,0.0086,2020.46
2,26982,1.1616,0.0085,2028.94
2,24660,1.1677,0.0085,2038.29
2,25882,1.1648,0.0085,2064.62
2,24058,1.1374,0.0085,2062.98
2,33929,1.1297,0.0085,2057.62
2,26135,1.1423,0.0085,2047.86
2,27422,1.1385,0.0085,2042.49
2,25184,1.1369,0.0085,2024.64
2,22919,1.1366,0.0085,2023.32
2,24761,1.1364,0.0085,2021.66
2,33419,1.1534,0.0086,2050.3
2,22995,1.1486,0.0085,2054.74
2,28935,1.15,0.0085,2063.55
2,23289,1.1488,0.0085,2072.4
2,24642,1.1359,0.0085,2056.16
2,24331,1.1347,0.0084,2070.86
2,39339,1.1349,0.0084,2073.48
2,25742,1.1423,0.0084,2088.53
2,27697,1.1443,0.0084,2097.03
2,24354,1.145,0.0085,2101.3
2,22628,1.1418,0.0084,2100.23
2,24979,1.145,0.0084,2102.13
2,29514,1.1431,0.0085,2110.61
2,23428,1.1414,0.0084,2110.05
2,24385,1.136,0.0084,2117.94
2,24137,1.1389,0.0084,2119.59
2,26283,1.1381,0.0084,2113.91
2,30545,1.1248,0.0084,2112.74
2,23297,1.1242,0.0084,2117.52
2,25764,1.1219,0.0084,2115.76
2,25007,1.1187,0.0084,2107.72
2,24174,1.1115,0.0084,2104.25
2,22774,1.1035,0.0083,2100.91
2,23937,1.0908,0.0083,2083.49
2,28378,1.0856,0.0083,2076.14
2,25733,1.0718,0.0083,2050.08
2,24527,1.0684,0.0083,2066.41
2,25574,1.0639,0.0083,2064.56
2,24071,1.0621,0.0083,2081.41
2,36584,1.065,0.0083,2080.59
2,24807,1.1033,0.0084,2106.85
2,31393,1.0915,0.0084,2098.69
2,26773,1.0883,0.0083,2113.92
2,34762,1.0972,0.0084,2114.86
2,31576,1.1031,0.0084,2107.63
2,35297,1.1016,0.0084,2097.43
2,37079,1.1052,0.0085,2067.15
2,36691,1.0949,0.0084,2062.83
2,38669,1.0897,0.0084,2088.97
2,35388,1.0846,0.0083,2084.05
2,34237,1.0801,0.0084,2067.63
2,29264,1.0905,0.0084,2072.17
2,29046,1.1037,0.0084,2086.99
2,29994,1.0957,0.0084,2089.81
2,37076,1.0888,0.0084,2086.69
2,37353,1.0789,0.0083,2093.31
2,28657,1.0685,0.0083,2102.61
2,29205,1.0619,0.0083,2107.65
2,30124,1.0709,0.0084,2098.62
2,28598,1.0703,0.0084,2111.91
2,34517,1.0819,0.0084,2111.3
2,28275,1.085,0.0084,2102.58
2,28470,1.0825,0.0084,2103.94
2,32701,1.0784,0.0084,2109.64
2,30895,1.0802,0.0084,2109.98
2,30202,1.0848,0.0084,2120.49
2,35266,1.0901,0.0084,2120.92
2,39066,1.0928,0.0084,2125.92
2,31957,1.0991,0.0084,2116.09
2,30639,1.1189,0.0084,2113.65
2,29720,1.1269,0.0084,2105.52
2,27237,1.129,0.0084,2108.41
2,29448,1.1226,0.0083,2120.95
2,27820,1.1223,0.0084,2115.24
2,29624,1.1372,0.0084,2098.42
2,27526,1.1393,0.0084,2092.9
2,25655,1.129,0.0084,2117.66
2,32317,1.1207,0.0084,2117.69
2,30635,1.1277,0.0084,2105.06
2,30934,1.1385,0.0084,2110.19
2,31708,1.1447,0.0084,2121.45
2,42997,1.1467,0.0084,2123.89
2,34624,1.145,0.0084,2131.78
2,34750,1.1328,0.0083,2133.02
2,30108,1.1156,0.0083,2134.72
2,27578,1.1181,0.0083,2134.28
2,29926,1.1211,0.0083,2132.15
2,34578,1.0985,0.0082,2125.34
2,29218,1.0931,0.0081,2126.22
2,23591,1.096,0.0081,2122.27
2,24045,1.1006,0.0081,2120.66
2,27087,1.0991,0.0081,2119.15
2,28566,1.1193,0.0081,2117.59
2,34732,1.1284,0.0081,2121.92
2,76661,1.1381,0.0081,2112.89
2,28700,1.1281,0.008,2100.99
2,46002,1.1307,0.008,2093.01
2,43106,1.1345,0.0081,2085.62
2,26645,1.1387,0.0082,2108.5
2,52355,1.1332,0.0081,2115.02
2,36988,1.1298,0.0081,2107.43
2,28128,1.1294,0.0081,2091.34
2,84152,1.1331,0.0081,2097.4
2,35914,1.136,0.0081,2106.79
2,38557,1.1438,0.0082,2126.65
2,28107,1.1393,0.0082,2121.64
2,27394,1.1411,0.0082,2129.87
2,28352,1.1348,0.0081,2128.03
2,36725,1.1237,0.0081,2125.1
2,26008,1.1227,0.0081,2116.04
2,23984,1.1221,0.0081,2108.92
2,40197,1.1279,0.0082,2098.63
2,33375,1.1246,0.0082,2074.28
2,29052,1.1172,0.0082,2082.78
2,27119,1.1124,0.0081,2085.06
2,36903,1.1097,0.0082,2078.61
2,29915,1.1061,0.0082,2083.74
2,36474,1.1094,0.0083,2077.66
2,30281,1.1126,0.0083,2074.28
2,29616,1.1218,0.0082,2081.31
2,42326,1.1197,0.0082,2100.67
2,50267,1.1084,0.0081,2111.98
2,38595,1.1035,0.0081,2114.14
2,35125,1.0964,0.0081,2124.42
2,29831,1.0907,0.0081,2128.91
2,36888,1.0872,0.0081,2132.82
2,30095,1.097,0.0081,2128.49
2,44651,1.0966,0.0081,2118.51
2,33408,1.1019,0.0081,2116.87
2,28664,1.0997,0.0081,2106.01
2,30972,1.113,0.0081,2078.19
2,33519,1.1101,0.0081,2095.6
2,37726,1.1086,0.0081,2110.6
2,33018,1.0992,0.0081,2110.48
2,27789,1.1114,0.0081,2114.24
2,35036,1.0997,0.0081,2105.7
2,34486,1.0989,0.0081,2102.51
2,31470,1.0938,0.0081,2112.66
2,35658,1.0944,0.008,2103.32
2,47467,1.0981,0.0081,2082.61
2,27744,1.1044,0.008,2105.35
2,26653,1.1088,0.008,2102.66
2,29241,1.1212,0.0081,2089.06
2,31087,1.1189,0.0081,2092.93
2,30737,1.1189,0.0081,2092.45
2,37040,1.1125,0.008,2102.87
2,28767,1.1096,0.0081,2103.47
2,28539,1.1137,0.0081,2096.17
2,36462,1.1246,0.0081,2076.61
2,39012,1.1393,0.0082,2034.08
2,34342,1.1713,0.0086,1965.15
2,37941,1.1625,0.0084,1948.04
2,33987,1.1561,0.0084,1943.09
2,34558,1.1366,0.0083,1989.6
2,39945,1.131,0.0083,1993.48
2,35949,1.1265,0.0083,1986.73
2,37021,1.1333,0.0084,1970.09
2,39013,1.1319,0.0084,1948.91
2,42474,1.1246,0.0084,1975.01
2,36321,1.1181,0.0084,1947.76
2,46889,1.1229,0.0084,1970.42
2,16909,1.1219,0.0083,1988.63
2,37882,1.1299,0.0083,1965.29
2,38518,1.1349,0.0083,1961.05
2,16262,1.1375,0.0083,1963.06
2,20470,1.1328,0.0084,1983.19
2,45085,1.1321,0.0083,1997.26
2,33180,1.1442,0.0083,2020.86
2,31747,1.146,0.0084,1989.66
2,59563,1.1332,0.0084,1979.64
2,82378,1.1209,0.0084,1961.39
2,42946,1.1214,0.0084,1949.52
2,46527,1.1296,0.0084,1937.17
2,41322,1.1231,0.0083,1952.89
2,35355,1.125,0.0084,1929.18
2,40135,1.1285,0.0084,1899.48
2,43080,1.1262,0.0084,1920.53
2,41189,1.121,0.0084,1927.21
2,35561,1.1319,0.0084,1951.36
2,32712,1.129,0.0083,1989.17
2,39541,1.1282,0.0083,1991.62
2,38773,1.1284,0.0084,1999.31
2,35461,1.1325,0.0084,2016.5
2,30426,1.1391,0.0083,2020.13
2,34146,1.1397,0.0083,2018.66
2,31813,1.1413,0.0084,2022.34
2,28030,1.149,0.0084,2009.56
2,37296,1.1496,0.0085,2024.15
2,36070,1.1397,0.0084,2033.54
2,35703,1.1382,0.0084,2034.45
2,42914,1.1387,0.0084,2039.12
2,38896,1.138,0.0083,2037.97
2,44027,1.1351,0.0084,2055.2
2,37326,1.1142,0.0083,2079.74
4,37096,1.1069,0.0083,2075.14
4,50484,1.1079,0.0083,2070.37
4,45782,1.1096,0.0083,2090.35
4,45960,1.0985,0.0083,2092.52
4,32577,1.1073,0.0083,2094.32
3,35962,1.1053,0.0083,2106.2
3,42652,1.1031,0.0083,2116.48
3,54768,1.0968,0.0083,2114.59
3,51405,1.0898,0.0082,2108.78
3,43351,1.0896,0.0082,2101.91
3,45103,1.0793,0.0081,2096.56
3,43853,1.0764,0.0081,2083.67
3,34774,1.0774,0.0081,2086.94
3,38371,1.0829,0.0082,2072.29
3,35364,1.0818,0.0082,2044.64
2,35757,1.0781,0.0082,2053.22
2,36957,1.0696,0.0081,2066.69
2,40387,1.0694,0.0081,2085.31
2,32915,1.0764,0.0082,2086.74
2,33652,1.0745,0.0081,2097.06
2,21268,1.0658,0.0081,2095.61
2,20427,1.0674,0.0082,2094.12
2,27288,1.069,0.0082,2093
2,25861,1.064,0.0082,2093.29
4,26261,1.0596,0.0082,2093.81
4,25143,1.0638,0.0082,2103.37
4,23887,1.0644,0.0081,2104.27
4,23460,1.0983,0.0082,2085
4,22066,1.0957,0.0082,2093.84
3,25413,1.0888,0.0081,2090.42
3,24716,1.0901,0.0081,2073.85
3,33862,1.1042,0.0083,2080.33
3,25232,1.1029,0.0082,2067.65
3,26210,1.1033,0.0083,2047.27
3,32070,1.105,0.0083,2022.92
3,28842,1.1059,0.0083,2053.87
3,27652,1.1008,0.0082,2076.72
3,23729,1.0915,0.0082,2076.37
3,24189,1.0877,0.0083,2040.81
2,24803,1.0941,0.0083,2022.9
2,25707,1.0985,0.0083,2042.74
2,26011,1.0957,0.0083,2064.73
2,23679,1.0976,0.0083,2067.36
3,31890,1.0995,0.0083,2057.77
3,24417,1.0992,0.0083,2081.56
3,26654,1.0947,0.0083,2077.34
3,24012,1.0938,0.0083,2062.54
3,23308,1.0949,0.0084,2038.2
3,27207,1.084,0.0084,2021.94
3,24615,1.0802,0.0085,2011.71
3,24700,1.0941,0.0085,1985.32
3,26040,1.0936,0.0085,1960.4
3,23867,1.0969,0.0086,1935.65
3,27110,1.0904,0.0085,1947.38
3,27094,1.0891,0.0085,1950.33
3,25568,1.0945,0.0085,1934.47
3,31035,1.0987,0.0086,1916.68
2,24617,1.0941,0.0085,1901.44
2,29720,1.0977,0.0086,1876.18
2,29595,1.0922,0.0086,1889.85
2,27533,1.0879,0.0085,1908.85
2,25172,1.0858,0.0085,1906.28
2,26057,1.0875,0.0085,1906.73
2,28379,1.0917,0.0085,1916.99
2,26070,1.0969,0.0084,1902.96
2,29331,1.0951,0.0084,1940.24
2,29309,1.0915,0.0083,1947.2
2,26458,1.0944,0.0084,1935.26
2,27023,1.1146,0.0085,1918.01
2,26103,1.124,0.0086,1927.35
2,26621,1.1246,0.0086,1913.07
3,27363,1.1218,0.0087,1873.25
3,25751,1.1339,0.0088,1868.25
3,28230,1.1311,0.0088,1881.6
3,29630,1.1378,0.009,1847
3,28064,1.1335,0.0089,1864.78
2,27923,1.1196,0.0088,1895.77
2,29153,1.118,0.0088,1930.68
2,24986,1.1153,0.0088,1930
2,27889,1.114,0.0089,1918.78
2,25239,1.1137,0.0089,1946.7
2,28499,1.1055,0.0089,1942.38
2,27169,1.1047,0.009,1932.08
2,28753,1.1052,0.0089,1951.83
2,30726,1.1071,0.0089,1962.96
2,28270,1.0964,0.0089,1958.27
2,25668,1.0896,0.0089,1978.35
2,27957,1.0881,0.0088,1986.51
2,31442,1.0974,0.0088,1993.69
2,30294,1.1045,0.0088,2009.13
2,29486,1.1027,0.0088,2006.12
2,27850,1.1059,0.0089,1996.88
2,28142,1.1037,0.0089,1992.69
2,30719,1.1218,0.0089,2005.08
2,29704,1.1212,0.0089,2022.37
2,28751,1.1177,0.0088,2024.57
2,30661,1.1125,0.0089,2015.94
2,33113,1.1245,0.0089,2032.02
2,30033,1.1344,0.009,2046.24
2,25976,1.1339,0.009,2052.36
2,25353,1.1286,0.009,2053.91
2,25184,1.1263,0.009,2056.6
2,23845,1.1224,0.0089,2048.55
2,22710,1.1188,0.0089,2036.04
2,23045,1.1221,0.0088,2042.67
2,31699,1.1305,0.0089,2055.91
2,35672,1.1366,0.0089,2072.21
2,24191,1.1413,0.0089,2067.92
2,24472,1.1439,0.009,2075.07
2,24516,1.1414,0.009,2074.02
2,26914,1.1406,0.0091,2062.5
2,23270,1.1434,0.0091,2067.33
2,23407,1.1455,0.0093,2063.01
2,24554,1.1421,0.0093,2060.63
2,23919,1.1448,0.0093,2062.93
2,23252,1.1466,0.0093,2065.05
2,23243,1.1393,0.0092,2083.18
2,24938,1.1296,0.0092,2087.84
2,27593,1.132,0.0092,2083.22
3,21989,1.1334,0.0093,2094.66
3,22642,1.1387,0.0092,2104.05
3,22973,1.1388,0.0092,2111.05
3,23282,1.1396,0.0092,2103.78
3,24241,1.1312,0.0092,2094.32
4,28861,1.128,0.009,2089.37
4,26206,1.1339,0.009,2096.87
4,28009,1.1363,0.009,2099.89
4,26142,1.137,0.0093,2099.3
4,26067,1.1461,0.0094,2073.85
3,44092,1.1539,0.0094,2083.42
3,34902,1.1616,0.0095,2077.18
3,28567,1.153,0.0094,2060.3
3,27508,1.1496,0.0094,2060.23
3,24738,1.1479,0.0094,2057.72
2,23092,1.1422,0.0093,2064.15
2,23402,1.1413,0.0092,2084.87
2,21597,1.1448,0.0092,2083.29
2,22343,1.1434,0.0092,2073.99
2,23638,1.1383,0.0092,2066.79
2,21419,1.1345,0.0092,2071.88
2,21242,1.135,0.0092,2065.69
2,21130,1.1327,0.0092,2060.61
2,21055,1.123,0.0091,2044.21
2,21015,1.1239,0.0091,2058.35
3,25025,1.1246,0.0092,2055.58
3,25558,1.1228,0.0092,2079.67
3,25514,1.1169,0.0091,2094.73
3,25096,1.1218,0.0091,2094.3
3,22418,1.1201,0.0091,2099.06
3,22168,1.1176,0.0091,2103.48
3,24322,1.1198,0.0092,2100.97
3,25664,1.1221,0.0092,2105.26
3,25989,1.1377,0.0094,2104.07
5,25168,1.1396,0.0094,2113.36
5,25479,1.1382,0.0093,2119.22
5,25213,1.1412,0.0094,2120.55
5,23455,1.1417,0.0094,2117.64
5,23436,1.1329,0.0094,2109.57
4,27242,1.1304,0.0095,2098.12
4,23970,1.1304,0.0095,2081.3
4,24561,1.1299,0.0095,2085.65
4,26795,1.1298,0.0097,2079.62
4,26724,1.1299,0.0096,2078.2
3,27198,1.1386,0.0096,2100.66
3,27064,1.1351,0.0097,2093.66
3,25119,1.1339,0.0096,2099.71
3,24183,1.1424,0.0096,2113.32
3,26403,1.1434,0.01,2103.81
3,23913,1.1087,0.0099,2031.45
3,23816,1.1112,0.0098,2036.09
3,23872,1.1131,0.0098,2073.13
3,23132,1.1157,0.0098,2098.94
3,23027,1.1169,0.0098,2108.71
3,22046,1.1184,0.0099,2095.05
3,23770,1.1112,0.01,2100.72
3,23909,1.1113,0.0099,2109.08
3,23469,1.1115,0.01,2131.71
3,22699,1.1076,0.0099,2143.16
3,22223,1.1127,0.0098,2155.4
3,22998,1.1121,0.0096,2156.45
3,21544,1.1166,0.0096,2168.99
3,20434,1.115,0.0096,2169.05
3,21330,1.1086,0.0095,2168.35
3,23226,1.1086,0.0095,2164.63
3,22621,1.1032,0.0094,2175.63
3,20837,1.106,0.0095,2174.56
3,20712,1.1042,0.0095,2175.11
4,22664,1.1002,0.0095,2173.71
4,23499,1.1031,0.0096,2173.54
4,21902,1.1067,0.0095,2174.98
4,23727,1.1119,0.0096,2172.85
4,20354,1.12,0.0098,2177.09
3,22021,1.1186,0.0098,2178.29
3,27947,1.1236,0.0099,2170.2
3,33437,1.1233,0.0099,2163.79
3,25150,1.1158,0.0099,2168.19
3,25115,1.1162,0.0099,2182.87
2,24232,1.1107,0.0098,2185.44
2,24435,1.1124,0.0098,2187.66
2,30224,1.1193,0.0099,2183.41
2,23497,1.1194,0.0099,2188.45
2,25008,1.1224,0.0099,2186.28
2,25180,1.1203,0.0099,2193.81
2,23549,1.1324,0.01,2186.24
2,22643,1.1318,0.01,2183.08
2,20849,1.1367,0.01,2187.03
2,18562,1.1363,0.01,2185
2,18821,1.1334,0.01,2185.15
2,18812,1.1357,0.01,2193.42
2,19302,1.1316,0.01,2186.66
2,20127,1.1301,0.01,2179
2,19606,1.1343,0.01,2187.94
3,22110,1.1208,0.0098,2183.48
3,18322,1.1198,0.0098,2182.27
3,17456,1.1167,0.0097,2173.79
3,18373,1.1207,0.0097,2173.56
3,20605,1.1254,0.0097,2184.87
3,35065,1.1266,0.0099,2186.57
3,23060,1.1271,0.0099,2187.87
3,19731,1.1329,0.0099,2184.94
3,19091,1.1288,0.0098,2169.08
3,18821,1.1269,0.0098,2163.3
3,20868,1.1262,0.0099,2150.47
3,20554,1.1274,0.0098,2141.33
3,21820,1.1286,0.0098,2151.31
3,20588,1.1256,0.0098,2146.48
2,13913,1.1198,0.0098,2153.61
2,26427,1.1216,0.0098,2150.8
2,18606,1.12,0.01,2165.11
2,18260,1.1258,0.01,2179.99
2,19726,1.1244,0.00993,2173.75
2,20210,1.1279,0.00998,2158.54
2,20912,1.1262,0.00999,2161.13
2,19750,1.1238,0.00997,2172.4
2,21230,1.1251,0.00994,2172.67
2,17676,1.1253,0.00993,2175.3
3,22770,1.1245,0.00988,2164.41
3,20191,1.124,0.00985,2165.46
3,19102,1.1238,0.00974,2163.95
3,19174,1.1214,0.00968,2162.93
3,21247,1.1207,0.00972,2165.86
3,19079,1.1202,0.00973,2169.6
3,20605,1.1144,0.00969,2161.56
3,19254,1.1072,0.00968,2145.36
3,17289,1.1058,0.00968,2138.19
3,17479,1.1062,0.00965,2149.19
3,18689,1.1011,0.00963,2135.61
3,17940,1.1029,0.00965,2144.38
3,20522,1.1005,0.00969,2148.44
3,17281,1.1041,0.00968,2147.18
3,15145,1.0933,0.00966,2142.63
3,18801,1.0903,0.00964,2154.79
3,15756,1.0906,0.0096,2151.44
3,17995,1.0947,0.00961,2145.73
3,19247,1.0945,0.00959,2147.13
3,19798,1.0995,0.00957,2140.72
3,23052,1.0994,0.00959,2133.25
3,21499,1.1072,0.00964,2131.45
3,20959,1.1125,0.00971,2111.76
3,20253,1.1128,0.00975,2102.56
3,18517,1.1146,0.00972,2099.07
3,22734,1.1139,0.0097,2132
3,22954,1.107,0.00959,2146.87
3,24370,1.13,0.00988,2170.1
3,20972,1.0958,0.00953,2182.3
3,19923,1.0929,0.00943,2165.92
3,22700,1.0852,0.00939,2171.36
3,23129,1.0817,0.00928,2180.84
3,23016,1.0763,0.00919,2179.22
3,22943,1.0746,0.00921,2188.06
3,22105,1.0645,0.00911,2189.89
3,22770,1.0652,0.00906,2198.7
3,22500,1.066,0.00907,2204.8
3,21827,1.0647,0.00902,2204.72
3,20433,1.0631,0.00888,2213.35
3,22289,1.0686,0.00898,2211.14
3,21602,1.0657,0.00896,2210.46
3,21457,1.0669,0.00893,2214.1
3,21117,1.067,0.00878,2202.6
3,20335,1.0692,0.00883,2197.95
3,18558,1.0798,0.00886,2209.42
3,20236,1.0787,0.00881,2212.78
3,21592,1.077,0.00882,2241.63
3,21302,1.0873,0.00884,2251.69
3,19749,1.0632,0.00877,2259.8
4,18775,1.0652,0.00871,2264.03
4,20749,1.0668,0.00872,2277.53
4,21101,1.0671,0.00871,2276.2
4,19341,1.0544,0.00855,2272.12
4,19242,1.0477,0.00851,2268.05
5,25718,1.0479,0.00858,2267.47
5,22945,1.0419,0.00855,2272.56
5,25531,1.0453,0.00854,2271.23
5,27288,1.0501,0.00853,2263.18
5,29448,1.047,0.00854,2263.79
